"Date","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
"2015-04-02","Cobar","20.6","30.2","0","7","NA","N","33","NNE","ESE","20","17","48","41","1018.1","1016.3","6","7","23","27","No","No"
"2015-05-08","Cobar","5.2","17.8","0","4","NA","SW","28","S","SW","13","17","61","34","1024.4","1020.5","0","1","11.5","17.6","No","No"
"2015-07-07","Cobar","5.3","17.2","0","0.6","NA","WSW","20","N","WSW","7","13","58","38","1022.1","1021","2","3","11.1","16.7","No","No"
"2016-01-31","Cobar","12.9","29.2","0","9.4","NA","W","41","WNW","NW","15","17","48","22","1006.1","1004.3","1","3","19.7","27.4","No","No"
"2016-02-09","Cobar","21.7","35.5","0","12.6","NA","ESE","46","ENE","ESE","26","19","32","15","1016.8","1014.5","0","0","26.1","34.1","No","No"
"2016-05-17","Cobar","13.9","24.4","0","2.6","NA","SSE","20","SW","SW","7","7","62","36","1019.9","1017.8","NA","NA","18.3","24.3","No","No"
"2016-08-03","Cobar","6.1","14.7","16.8","NA","NA","SSW","50","S","S","20","20","65","42","1019.8","1020.1","8","NA","7.2","14.4","Yes","No"
"2016-09-10","Cobar","7","17","22.4","2.8","NA","W","31","WSW","WSW","17","19","84","43","1019.9","1018.3","5","NA","11","16.7","Yes","No"
"2016-12-06","Cobar","20.1","24.5","0.8","NA","NA","SSW","35","SW","S","17","17","NA","NA","1013.3","1012.3","7","8","22.3","20.8","No","Yes"
"2016-12-09","Cobar","11","23","9.4","9.6","NA","SSW","41","SSW","SSW","22","15","NA","NA","1015.6","1015.2","NA","NA","14.9","21.8","Yes","No"
"2017-01-11","Cobar","28.7","39.5","0","NA","NA","SW","37","SE","SSW","9","17","43","24","1007.7","1006","8","8","31.7","36.7","No","No"
"2017-01-28","Cobar","24.4","41","0","NA","NA","NA","NA","NNE","NW","20","11","47","18","1012.8","1009.7","NA","NA","30","39.7","No","No"
"2017-02-05","Cobar","27.1","42.8","3","NA","NA","N","46","NNE","N","24","20","38","15","1009.6","1005.9","NA","1","31.8","41.6","Yes","No"
"2017-03-18","Cobar","19.7","29.2","0","NA","NA","E","44","SSE","ESE","17","20","57","44","1019.4","1017.8","8","8","20.5","27.6","No","No"
"2017-03-31","Cobar","8.2","23.3","0","NA","NA","SSW","37","SSW","S","13","19","52","26","1017.8","1015.5","NA","NA","12.9","21.8","No","No"
"2017-06-04","Cobar","2.9","17.7","0","NA","NA","S","20","SSW","S","6","9","67","29","1028.9","1025.1","NA","NA","8.4","17.1","No","No"
"2017-06-07","Cobar","1.6","16.5","0","NA","NA","SSW","30","SW","SSW","11","13","84","32","1026.8","1024.2","NA","NA","5.3","16.3","No","No"
"2017-06-18","Cobar","5.5","17.9","0","NA","NA","SSE","31","S","S","13","17","97","35","1028","1026.4","NA","NA","8.2","17.5","No","No"
"2009-02-23","CoffsHarbour","18.9","27.8","0.2","4.6","11.9","NNE","33","NA","NE","0","22","77","64","1017.4","1016.2","1","3","24.5","27.3","No","No"
"2009-03-07","CoffsHarbour","17.8","27.9","0","4","11.4","NNE","52","SSE","NNE","9","33","72","64","1013.5","1010.4","1","2","23.1","27","No","No"
"2009-05-23","CoffsHarbour","17.1","20.5","19.6","4.8","0","E","69","ESE","ESE","39","41","82","69","1017.3","1016.8","8","8","18.8","20.3","Yes","Yes"
"2009-06-06","CoffsHarbour","8.5","19.2","0","1.8","9.1","WSW","30","W","SE","6","11","71","48","1015.3","1011.8","2","1","14.5","18.5","No","No"
"2009-06-12","CoffsHarbour","3.4","18.1","0","1.8","9.5","NA","NA","SW","SE","17","13","55","49","1023.2","1020.2","1","1","13.1","17.6","No","No"
"2009-07-26","CoffsHarbour","8.4","18.9","0","1.8","2.4","NNW","37","N","NNW","13","19","67","65","1021.4","1016.6","7","7","15.9","16.3","No","No"
"2009-10-07","CoffsHarbour","13","28.9","0","4.4","11.4","SSW","48","NW","ESE","24","13","60","37","1013.4","1007.6","1","4","20.6","25.7","No","No"
"2010-02-01","CoffsHarbour","19.4","27.8","5.8","3","3","ESE","52","SW","ESE","11","15","76","63","1013.6","1012.9","7","7","24.1","26.9","Yes","Yes"
"2010-02-24","CoffsHarbour","19.8","24","13.4","8","1.1","SW","41","SSW","SSW","22","17","70","69","1019.9","1020.1","8","8","21.6","22.9","Yes","Yes"
"2010-02-28","CoffsHarbour","19.6","28.2","0.2","4","3.7","NNE","39","NNW","NE","6","28","75","75","1017.2","1014.1","6","8","24.8","26.5","No","No"
"2010-04-02","CoffsHarbour","15.6","25.5","0","4.2","9.4","SW","37","SW","SSE","20","22","66","55","1018.2","1016.2","1","2","21.2","24.6","No","No"
"2010-04-08","CoffsHarbour","20.2","26.1","0","3.2","2.7","S","50","NW","NW","20","7","61","75","1014.8","1010.9","7","5","23.4","24","No","No"
"2010-05-01","CoffsHarbour","12.1","23.3","0","3","8.2","N","28","WSW","SE","17","9","64","66","1026.5","1024","2","6","20.4","23.3","No","No"
"2010-07-24","CoffsHarbour","9.6","18.6","0","2.2","5.5","S","30","WSW","S","13","22","63","63","1029.2","1026.2","7","3","15.5","17.7","No","Yes"
"2010-07-31","CoffsHarbour","17.6","24.4","0.2","1.6","4.4","N","44","N","SSW","24","9","80","87","1013.9","1013.9","7","5","20.6","20","No","Yes"
"2010-10-06","CoffsHarbour","17","22.5","13","2.8","5.8","SSW","37","SW","S","20","26","96","78","1019.6","1016.6","7","4","18.1","21.6","Yes","Yes"
"2011-01-16","CoffsHarbour","17.2","27","0","5.4","11.4","SSE","26","SW","SSE","13","17","71","67","1009.2","1006.8","1","1","24.4","26.3","No","No"
"2011-05-02","CoffsHarbour","12.8","22.6","0","2.4","6.5","SW","30","SW","S","15","17","58","60","1014.9","1013","7","7","20.5","21.4","No","No"
"2011-09-20","CoffsHarbour","13","29.4","0","3","10.8","N","63","N","NE","26","30","34","44","1013.4","1006.7","1","1","23.6","26.4","No","No"
"2011-09-21","CoffsHarbour","10.7","21.2","0","6.4","11.2","S","43","S","SE","26","15","28","35","1021.1","1018.7","1","0","19.3","19.7","No","No"
"2012-04-04","CoffsHarbour","15.3","25.4","0","5","9.5","S","24","SW","SE","13","13","74","58","1017.7","1016.2","6","2","22.1","24.7","No","No"
"2012-06-21","CoffsHarbour","4.5","19.5","0","2","NA","NW","31","SW","E","6","9","59","46","1019","1014.4","0","0","13.6","19.4","No","No"
"2012-06-29","CoffsHarbour","13.2","19.7","27.6","0.8","NA","WSW","30","SW","SSW","20","17","87","75","1015.5","1012","5","2","16.1","18.9","Yes","No"
"2012-07-25","CoffsHarbour","9.5","18.9","0.6","2.2","9.5","WSW","26","WSW","ESE","13","11","69","49","1024.3","1021.5","7","1","16","18.3","No","No"
"2012-08-06","CoffsHarbour","4","22.9","0","3","10.1","W","33","NNW","ESE","13","11","39","31","1017.1","1014.7","1","0","18.1","22.1","No","No"
"2012-09-04","CoffsHarbour","5.4","23.7","0","3","10.7","NNE","39","NNE","NE","11","28","48","65","1024.3","1020.6","0","1","17.6","19.8","No","No"
"2012-10-01","CoffsHarbour","11.1","20.6","0.2","5","5","SSW","28","S","SE","17","15","49","48","1026.9","1025.1","5","7","17.9","19.1","No","No"
"2012-10-03","CoffsHarbour","8.6","22","0","6.2","11.4","ENE","37","ESE","NE","13","26","45","54","1028.5","1023.5","1","0","19.8","21.2","No","No"
"2012-10-20","CoffsHarbour","17.5","39.2","0","5","NA","NW","52","NNE","NE","9","24","44","53","1010.9","1006.6","1","1","27.2","27.5","No","No"
"2013-01-29","CoffsHarbour","20.3","28.2","172.2","NA","9.4","NNE","63","NNE","NNE","26","30","96","77","1002.1","1002.5","7","5","22.7","26.6","Yes","No"
"2013-03-02","CoffsHarbour","19","23.6","16","0","NA","E","39","SW","SSW","20","20","96","96","1013.5","1013.5","NA","8","19.2","20.4","Yes","Yes"
"2013-05-23","CoffsHarbour","7.3","20.5","9.2","0.6","NA","WSW","50","W","WSW","6","22","80","77","1009.3","1007.8","1","7","15.2","16.2","Yes","Yes"
"2013-06-19","CoffsHarbour","6.6","18","0","2.6","8.6","SSW","50","WSW","SW","24","31","46","47","1018.3","1017.6","1","5","14.3","17.1","No","No"
"2013-08-24","CoffsHarbour","5.2","21.7","0","2.2","NA","WSW","37","WSW","SE","17","15","38","45","1019.6","1019.9","0","1","18.5","20.8","No","No"
"2013-09-01","CoffsHarbour","13","23.1","0","5","NA","SSE","35","SW","S","17","22","59","56","1027","1025.8","1","1","20.2","22.3","No","No"
"2013-10-30","CoffsHarbour","15.6","23.3","14.4","5.2","8.9","SSW","52","SSW","S","37","33","56","51","1017.2","1016.7","1","7","19.8","21.1","Yes","No"
"2014-02-27","CoffsHarbour","21.3","28","0","8","NA","NE","39","NNW","NE","13","24","63","59","1016","1015.5","7","2","24.5","27","No","No"
"2014-04-07","CoffsHarbour","18","24.8","5.2","4.2","NA","S","50","SW","S","28","35","56","50","1022.7","1020.9","6","3","22.6","23.5","Yes","No"
"2014-05-17","CoffsHarbour","10.8","22.9","0","NA","NA","NA","NA","NA","NA","NA","NA","67","66","NA","NA","NA","NA","19.1","21","No","No"
"2014-07-12","CoffsHarbour","0.7","18.7","0","NA","NA","NA","NA","NA","NA","NA","NA","64","33","NA","NA","NA","NA","11.9","17.7","No","No"
"2014-07-26","CoffsHarbour","14.9","20.3","0","NA","NA","NA","NA","NA","NA","NA","NA","70","64","NA","NA","NA","NA","16.7","19.5","No","No"
"2014-08-21","CoffsHarbour","13.2","19.2","0","NA","NA","NA","NA","NA","NA","NA","NA","62","87","NA","NA","NA","NA","15.9","15.4","No","No"
"2014-09-02","CoffsHarbour","13.8","21.7","0","NA","NA","NA","NA","NA","NA","NA","NA","59","50","NA","NA","NA","NA","17.2","21.1","No","No"
"2014-11-12","CoffsHarbour","16.6","23.5","5","NA","NA","NA","NA","NA","NA","NA","NA","91","76","NA","NA","NA","NA","17.8","19.9","Yes","No"
"2014-12-23","CoffsHarbour","NA","27.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","53","61","NA","NA","NA","NA","26.2","25.1","NA","NA"
"2015-01-21","CoffsHarbour","18.6","28.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","73","84","NA","NA","NA","NA","23.8","23.3","NA","NA"
"2015-02-12","CoffsHarbour","19.6","27.9","10.2","NA","NA","ENE","28","W","E","11","19","96","66","NA","NA","NA","NA","21.3","27.3","Yes","No"
"2015-03-21","CoffsHarbour","22.1","23.6","0","NA","NA","SSW","61","SW","SW","31","24","77","92","1020.1","1019.7","8","8","22.9","22","No","Yes"
"2015-05-14","CoffsHarbour","10","19.5","2","NA","NA","WSW","54","WSW","SSW","31","17","39","34","1023.2","1022.2","NA","NA","14.5","19.3","Yes","No"
"2015-06-01","CoffsHarbour","9.2","20.1","10.6","NA","NA","WSW","31","WSW","WSW","13","11","71","48","1015.4","1013.7","NA","NA","15.1","19.8","Yes","No"
"2015-11-08","CoffsHarbour","18.2","20.7","NA","NA","NA","SSW","39","SSW","SW","7","19","92","96","1016.5","1017.4","8","7","19.4","17.9","NA","Yes"
"2015-12-03","CoffsHarbour","16.8","22.7","10.1","NA","NA","SSW","52","SW","S","28","31","74","66","1024.7","1024.6","NA","NA","19.1","20.1","Yes","No"
"2016-03-31","CoffsHarbour","14.4","26.8","0.2","NA","NA","SW","31","WSW","SSE","15","20","64","44","1016.6","1015","NA","NA","21.5","25.7","No","No"
"2016-04-22","CoffsHarbour","16.2","25.5","0","NA","NA","SW","33","NNE","E","2","13","69","74","1019.6","1016.7","NA","NA","24.1","24.6","No","Yes"
"2016-05-02","CoffsHarbour","13.4","25.6","3.1","NA","NA","NW","37","WNW","NE","2","17","76","68","1018.1","1013.6","NA","NA","21.4","24.1","Yes","No"
"2016-05-06","CoffsHarbour","13.4","24.6","0","NA","NA","NE","20","W","NE","7","13","67","65","1019.8","1017.4","NA","NA","21.6","24","No","No"
"2016-07-01","CoffsHarbour","3.8","19.8","0","NA","NA","SW","28","WNW","NNE","7","17","54","44","1018.4","1015.4","NA","NA","15.9","19.2","No","No"
"2016-11-02","CoffsHarbour","15.8","23.9","38.8","NA","NA","SSW","39","SW","ESE","20","17","49","44","1014.9","1014","NA","NA","21","23.3","Yes","No"
"2017-03-01","CoffsHarbour","18","26","11.6","NA","NA","S","30","WSW","SSE","13","17","86","75","1019.1","1017.9","4","NA","21.8","25.2","Yes","Yes"
"2017-06-09","CoffsHarbour","14.5","18","0.4","NA","NA","S","46","WSW","SW","22","24","81","94","1023","1022.8","8","8","16.7","16","No","Yes"
"2009-02-14","Moree","16.6","20","29.2","8.2","0.4","E","56","SE","ESE","24","39","93","85","1011.9","1009.2","8","6","17.8","19.8","Yes","Yes"
"2009-02-28","Moree","14.2","33.6","0","8.6","11.9","N","39","N","NW","26","15","69","27","1012.3","1008.8","4","1","21.6","31.5","No","No"
"2009-04-05","Moree","17.5","29.9","22.6","7","8.8","SSW","33","E","SSE","11","17","75","33","1017","1012.4","6","2","20.9","29.2","Yes","No"
"2009-07-07","Moree","6.9","19","0","1.6","4.1","E","28","SE","NA","7","0","68","50","1020.2","1017.9","7","6","11.4","18.1","No","No"
"2009-08-16","Moree","4.2","28","0","4.6","10.8","NNE","39","NE","NNE","20","24","41","14","1020","1014.8","0","0","13.5","27.3","No","No"
"2009-09-13","Moree","8.5","28.4","0","6.2","11.2","N","46","NNE","N","28","19","41","17","1025.2","1019.9","0","0","19.8","27.6","No","No"
"2009-11-18","Moree","22.5","41.5","0","16","13","SW","46","N","SSW","22","24","42","7","1008.7","1004.7","0","3","28.7","40.9","No","No"
"2010-01-19","Moree","10.8","27.3","0","13.2","13.2","SW","54","SSW","SW","17","26","28","19","1010.6","1008.8","0","0","19.8","26","No","No"
"2010-03-19","Moree","15.4","31.9","0","8.8","11","NE","28","E","ESE","15","13","58","29","1023.3","1019.3","0","2","22.2","30.2","No","No"
"2010-04-18","Moree","13.6","29.1","0","6.8","9.9","NE","33","E","ENE","20","11","49","33","1025.1","1019.8","3","4","22.6","27.8","No","No"
"2010-05-16","Moree","6.5","22.8","0","3","2.1","E","28","E","NNE","19","13","50","26","1019.5","1016","7","4","14.4","22.6","No","No"
"2010-07-26","Moree","6.1","21","0","2.4","9.1","SSW","28","E","S","13","15","71","37","1030.4","1027.9","2","1","13.5","20.5","No","No"
"2010-09-20","Moree","9.8","19.1","5","0.8","0.6","E","19","E","E","13","7","92","73","1021.3","1019.2","7","7","13.7","18.5","Yes","No"
"2010-09-23","Moree","14.6","21.7","0","4.6","4.5","NE","31","NE","NE","22","22","87","59","1022.4","1019.7","8","2","17.3","21.1","No","No"
"2010-10-27","Moree","12.7","30","0","4.4","11.3","SW","31","NE","NW","15","17","67","26","1017.5","1013.7","2","3","18.9","28.5","No","No"
"2011-01-12","Moree","20.3","33.8","0","8","9.1","NNE","50","ENE","ENE","22","19","60","45","1008.9","1007.1","5","6","26.7","32.1","No","No"
"2011-03-19","Moree","20.2","23.2","0.6","NA","NA","ENE","37","E","ENE","15","20","90","82","1010.9","1008.1","4","8","21.6","21.7","No","Yes"
"2011-05-06","Moree","7.6","23.1","0","3.6","8.6","SW","30","NNE","SSW","4","13","53","18","1022.4","1017.9","NA","NA","15.4","22.4","No","No"
"2011-06-05","Moree","7.6","23.9","0","3.6","7","WNW","31","NE","W","15","20","68","28","1018.9","1014.6","7","1","13.4","23.4","No","No"
"2011-06-27","Moree","5.5","20","0","2.4","2.2","E","24","E","S","11","15","76","38","1028.7","1025.9","7","6","11.6","19.5","No","No"
"2011-08-15","Moree","5.7","22.1","0","3.8","10.3","ESE","26","E","ENE","15","2","62","34","1024.3","1019.5","0","6","14","20.5","No","No"
"2011-09-16","Moree","6.1","27.8","0","NA","NA","WSW","31","NNE","W","11","11","38","15","1022.2","1017.7","NA","0","18.6","27.6","No","No"
"2011-10-14","Moree","13.7","29","0","6","9.5","NNE","44","ENE","NNE","24","19","65","45","1016.4","1011.7","6","5","20.2","27.5","No","Yes"
"2011-11-28","Moree","16.7","31.5","0","8.6","13.1","E","31","E","WNW","20","11","50","28","1015.6","1013.6","1","1","24.8","30.8","No","No"
"2012-06-15","Moree","6.3","22.4","0","2.8","10.2","ENE","26","NE","N","20","13","74","34","1019.8","1016.7","0","1","13.1","21.8","No","No"
"2012-06-21","Moree","2.1","20.3","0","2.2","10.2","N","30","NE","N","17","17","70","26","1020.5","1015.3","0","1","9.9","19.9","No","No"
"2012-06-28","Moree","9.3","20.9","0.2","0.6","6","SE","31","SSW","ESE","7","17","82","40","1021.7","1015.8","7","3","12.1","20.4","No","No"
"2012-07-02","Moree","0.2","14.8","0","2.8","10.1","WSW","41","SW","SW","17","26","67","36","1023.1","1020","1","1","7.2","14.2","No","No"
"2012-07-29","Moree","2.3","16.3","0","1","9.7","SW","37","SW","SW","17","26","84","43","1024.8","1022.2","1","1","8.8","15.8","No","No"
"2012-08-20","Moree","3.8","18.9","0","2.6","9.3","E","24","ENE","SW","11","6","53","29","1023.6","1018.7","3","1","10.9","18","No","No"
"2012-08-28","Moree","3.2","21.5","0","3.6","10.8","NNE","39","NE","NW","19","13","63","35","1025","1020","3","2","14.1","19.5","No","No"
"2012-09-08","Moree","2.9","19.9","0","7.8","11.1","SW","46","SW","SW","24","30","42","24","1022","1018.4","0","0","13.6","19.4","No","No"
"2012-09-16","Moree","7.3","24.6","0","4.4","10.4","NNE","41","NNE","WNW","30","13","46","30","1022","1016.5","3","6","16","23.5","No","No"
"2013-03-01","Moree","20.2","22.2","59.6","9.4","2.2","NNE","46","NE","W","15","13","98","92","1006.4","1006.4","8","8","20.3","20.9","Yes","Yes"
"2013-03-29","Moree","21","29.1","0","8","7.2","W","30","SSW","WSW","22","15","84","43","1016.2","1013.5","7","6","21.6","27.3","No","No"
"2013-06-12","Moree","12.9","23.2","0","2.4","4.1","N","52","N","SSW","30","9","81","97","1015.1","1011.5","5","8","18.5","15.7","No","Yes"
"2013-08-12","Moree","11.8","28.7","0","4.6","8.1","SW","65","N","WNW","19","28","40","9","1013.2","1008.1","1","6","17.8","27.9","No","No"
"2013-08-25","Moree","4","23.4","0","4.6","11.1","NE","30","NE","W","20","9","59","29","1026.4","1022.6","0","1","14.7","22.7","No","No"
"2013-09-18","Moree","7.7","26","0","4.8","11","WNW","39","N","WNW","11","20","58","22","1009.8","1006.6","1","1","17.7","25.2","No","No"
"2013-09-26","Moree","16.7","36.3","0","10.8","10.9","SW","56","N","SW","28","41","32","11","1010.5","1009","0","1","26.9","33.1","No","No"
"2014-01-11","Moree","22.1","33.7","0","8","9.9","ESE","37","NNE","WNW","28","11","53","28","1018.7","1013.7","5","6","25.5","33.1","No","No"
"2014-02-01","Moree","18.1","36.6","0","12","13","NE","46","E","NE","26","17","NA","NA","1012.2","1008.4","0","1","23.9","34","No","No"
"2014-03-02","Moree","19.8","33.9","NA","NA","NA","NE","37","NNE","ENE","24","7","57","30","1016.1","1013.1","NA","1","23.4","32.3","NA","No"
"2014-03-16","Moree","21.9","34.3","NA","NA","NA","WNW","80","N","NNW","31","15","49","42","1009.6","1006.6","NA","1","25.1","29.8","NA","No"
"2014-03-25","Moree","17.5","25","1","5.4","0.1","ESE","39","ESE","ESE","13","28","80","82","1017.2","1016.3","7","8","19.7","20.9","No","Yes"
"2014-05-15","Moree","10.7","25.4","0","4.2","NA","E","30","E","ESE","17","13","51","21","1027.6","1023.7","1","1","17.6","24.6","No","No"
"2014-06-30","Moree","5.2","15.2","0","4","8.5","WSW","46","WSW","WSW","13","28","66","39","1021.6","1020.9","1","4","8.9","13.1","No","No"
"2014-09-20","Moree","3.9","24.2","0","NA","NA","SSW","43","ENE","SW","9","15","22","12","1022.6","1018.5","NA","NA","17.7","23.4","No","No"
"2014-11-18","Moree","15.4","33.5","0","12","11.8","SW","48","NE","WSW","13","24","20","7","1016.5","1013.4","1","5","26","32.2","No","No"
"2014-12-14","Moree","15","31.8","0","36.4","13.4","SSE","39","E","ESE","11","9","49","21","1011.9","1008.2","1","1","21.5","29.2","No","No"
"2015-02-18","Moree","17.7","35.1","0","11.2","12.3","NE","48","E","SE","20","7","50","26","1016.5","1012.7","1","3","23.3","33.2","No","No"
"2015-03-27","Moree","13.4","27.9","NA","NA","NA","SW","44","S","SW","17","26","33","12","1021.6","1018.8","NA","NA","19.2","26.1","NA","NA"
"2015-03-28","Moree","9.2","30.6","NA","NA","NA","SW","30","NA","WSW","0","6","36","11","1021.4","1018.5","NA","NA","18","28.9","NA","NA"
"2015-04-25","Moree","10.5","26.3","0","NA","NA","WNW","48","NNE","NW","13","31","52","24","1010.5","1007.5","NA","NA","19","25.4","No","No"
"2015-05-02","Moree","14.7","25.3","NA","NA","NA","SSW","39","SE","NNE","15","11","75","54","1012.8","1011.1","1","NA","20.3","24.3","NA","NA"
"2015-05-11","Moree","5.5","22.7","0","4.2","10.4","WSW","39","SSW","WSW","13","26","54","32","1018.9","1016.4","1","1","14.6","22.2","No","No"
"2015-07-26","Moree","11.6","18.7","NA","NA","NA","SW","30","NA","WSW","0","17","93","48","1022.4","1020.5","8","NA","13.3","18.4","NA","Yes"
"2015-11-19","Moree","18.2","38.7","0","10.6","NA","SW","41","NNW","S","13","17","37","13","1017.9","1013.7","6","7","27.1","37.3","No","No"
"2016-02-15","Moree","21","40.6","0","12.6","10","WSW","48","NNE","W","17","15","28","12","1009.6","1006.4","1","2","29.1","38.9","No","No"
"2016-02-20","Moree","18.7","37.4","0","NA","NA","ENE","48","NE","NW","17","7","59","27","1016.1","1013.2","NA","NA","25.2","35.6","No","No"
"2016-03-18","Moree","21.9","34.9","NA","NA","NA","W","87","NNE","NW","31","20","64","32","1008","1001.8","NA","8","24.6","33.7","NA","NA"
